region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,class
16,8495,2015,34,957,4,3,2,109220,5,3,1,4,10,
16,11995,2015,18,2199,4,3,2,68470,5,3,1,4,10,
16,15995,2008,17,3187,4,5,2,102539,5,3,3,8,8,
16,6995,2008,10,1180,4,5,2,125120,5,3,1,8,9,
16,14995,2003,17,3164,4,5,2,52000,5,3,3,8,9,
16,4100,2005,34,2606,5,5,2,150201,5,3,3,8,10,
16,18995,2011,17,3187,4,5,2,102083,5,3,3,8,4,
16,14799,2012,6,626,4,6,2,151777,5,3,3,10,0,
16,7700,2010,17,1968,4,5,2,111888,5,3,3,8,1,
16,3688,2003,6,3014,4,5,2,213730,5,3,1,8,5,
16,5700,2009,34,632,4,5,2,177000,5,3,1,4,5,
16,14999,2019,18,1602,5,3,2,22587,5,3,3,4,10,
16,14660,2017,27,2455,4,3,2,55002,5,3,3,8,0,
16,18299,2015,6,2680,4,5,2,107291,5,3,3,7,9,
16,23999,2014,23,908,4,6,2,95179,5,3,3,4,0,
16,2500,1999,6,694,3,5,2,101770,5,3,3,8,10,
16,6895,2010,8,1893,4,5,2,101770,5,3,3,8,10,
16,6750,2002,4,2427,4,5,2,49000,5,3,3,8,2,
16,6750,2005,33,1813,4,3,2,69000,5,2,3,3,1,
16,6995,2007,13,975,4,3,2,157000,5,3,3,8,1,
16,4250,2007,34,2322,4,3,3,101770,5,3,3,8,10,
16,6750,2008,13,976,4,3,2,101770,5,3,3,8,10,
16,7495,2010,13,1020,4,3,2,101770,5,3,3,8,10,
16,7495,2011,33,2207,4,3,2,101770,5,3,3,8,10,
16,5750,2007,33,1597,4,3,2,101770,5,2,3,8,10,
16,5995,2006,3,160,4,5,2,109000,5,3,2,4,1,
16,15290,2016,17,930,4,3,2,24691,5,3,3,8,0,
16,8990,2011,36,3255,4,5,2,119000,5,3,3,8,5,
16,3195,2008,10,1563,3,3,2,126265,5,2,1,4,9,
16,3990,2010,6,912,4,3,2,60340,5,3,1,4,9,
16,4777,2008,6,1804,4,5,4,116137,5,3,3,4,5,
16,17450,2011,11,2673,4,6,2,118566,5,3,3,10,10,
16,9000,2003,10,1485,3,6,0,147000,5,3,3,10,10,
16,7990,2011,18,2789,4,3,2,104807,5,3,3,8,10,
16,4990,1997,6,761,4,5,2,87259,5,3,2,12,8,
16,10500,2004,15,1663,4,5,2,90400,5,2,2,12,0,
16,4900,2006,17,1966,4,5,2,153000,5,3,3,8,0,
16,4600,2006,7,3002,4,5,2,132000,5,3,1,5,1,
16,4990,2004,17,1961,4,5,2,101301,5,3,3,8,4,
16,8100,2001,17,1739,3,5,2,101770,5,3,3,8,5,
16,20495,2013,11,2663,4,6,2,84098,5,3,3,7,9,
16,5990,2013,7,83,4,3,2,81259,5,3,1,4,1,
16,16000,2016,7,82,5,3,2,40500,5,3,1,4,8,
16,5450,2001,27,3275,4,5,2,80765,5,3,3,8,9,
16,3000,2006,23,709,3,5,2,101770,5,3,3,4,1,
16,15000,2014,17,847,5,5,2,40100,5,3,3,8,10,
16,15499,2014,11,525,4,5,2,110754,5,3,3,8,10,
16,10500,2007,30,1376,3,5,0,225000,5,2,3,10,9,
16,5490,2009,6,1243,4,5,2,111685,5,3,3,8,9,
16,10990,2016,23,2085,4,3,2,146007,5,3,2,5,10,
16,9200,2015,8,1725,4,5,2,103831,5,3,1,5,1,
16,13999,2014,4,1216,4,5,2,99443,5,3,3,8,5,
16,4400,2004,22,3058,4,5,2,134000,5,3,3,8,4,
16,7750,2007,34,2618,4,5,2,148000,5,3,3,5,8,
16,8990,2012,7,3003,4,5,2,116952,5,3,1,5,0,
16,16450,2008,10,1479,4,6,0,108,5,3,3,7,0,
16,17999,2017,33,2221,4,3,2,62615,5,3,3,2,10,
16,16999,2016,27,2127,4,5,2,48479,5,3,3,8,0,
16,15495,2018,8,1722,4,5,2,48023,5,3,3,5,8,
16,17480,2014,30,13,4,6,2,116329,5,3,3,7,5,
16,28995,2016,10,1510,4,5,2,120000,5,3,3,8,10,
16,3000,2003,7,2350,3,3,2,101770,5,3,1,2,5,
16,7899,2012,7,3001,4,5,2,130000,5,3,3,8,10,
16,34995,2013,10,1510,4,5,0,122000,5,3,3,8,10,
16,24995,2008,10,1485,4,5,0,122000,5,3,3,8,10,
16,10995,2011,36,738,4,5,2,84900,5,3,1,13,10,
16,2795,2002,34,2606,4,5,2,154000,5,3,3,5,1,
16,10990,2010,10,1434,4,6,2,162440,5,3,3,10,1,
16,3500,2008,22,1062,4,5,2,188321,5,3,3,8,1,
16,3477,2007,27,571,4,5,2,212278,5,3,1,4,9,
16,6999,2009,10,2150,4,5,2,107210,5,3,1,12,5,
16,2400,2004,34,782,4,3,2,148155,5,3,1,12,9,
16,25495,2014,30,12,4,5,2,65519,5,3,3,7,10,
16,14995,2014,13,2185,4,5,2,98944,5,3,3,5,10,
16,21480,2016,6,2680,4,5,2,93391,5,3,3,7,10,
16,8495,2014,14,2765,4,3,2,98986,5,3,1,4,0,
16,15995,2016,34,769,4,3,2,36015,5,3,1,4,0,
16,8495,2005,34,264,4,5,2,155858,5,3,3,8,10,
16,12495,2012,13,991,4,5,2,82838,5,3,3,8,10,
16,25995,2013,17,1730,4,5,2,95756,5,3,3,8,0,
16,3500,2004,13,877,3,3,2,166000,5,2,1,4,4,
16,7495,2005,33,645,4,3,2,101770,5,3,3,8,10,
16,12995,2009,34,2877,4,5,2,115832,5,3,2,7,10,
16,12995,2017,6,1004,4,3,2,24335,5,3,1,2,9,
16,15995,2016,27,2453,4,3,2,24432,5,3,3,8,9,
16,4977,2009,35,1856,4,5,2,73608,5,3,3,4,9,
16,6995,2012,8,1722,4,5,2,115400,5,3,1,5,10,
16,10995,2013,13,975,4,3,2,125619,5,3,1,8,10,
16,8999,2003,23,2746,4,6,2,120795,5,3,2,13,10,
16,12995,2009,10,1409,4,6,2,148000,5,3,3,7,10,
16,7250,2010,8,1722,4,5,2,129000,5,3,1,5,0,
16,9749,2014,33,1578,4,3,2,126000,5,3,3,3,4,
16,14450,2012,34,769,4,3,2,40000,5,3,1,4,9,
16,4450,2002,26,2119,4,5,2,140000,5,3,3,8,10,
16,2000,2003,13,861,4,3,2,178000,2,3,1,12,0,
16,3400,2005,6,3107,4,5,2,141937,5,3,1,5,3,
16,2300,2002,17,1735,4,6,2,140000,5,3,3,8,10,
16,6477,2012,27,571,4,5,2,87785,5,3,1,4,9,
16,5977,2005,34,1776,4,5,2,153894,5,3,3,3,9,
16,3500,2004,33,1600,3,3,2,101770,5,3,3,8,10,
16,16795,2013,11,3293,4,5,4,125578,5,3,3,8,0,
16,23995,2014,6,2678,4,5,2,96000,5,3,3,8,10,
16,16995,2016,14,2546,4,5,2,85347,5,3,1,3,10,
16,4000,2005,17,1966,3,5,2,101770,5,3,3,8,8,
16,1900,2004,8,1840,3,5,2,214536,5,3,1,4,10,
16,15495,2016,10,3019,4,5,2,101624,5,3,3,6,10,
16,4250,2010,6,911,5,3,2,140000,5,3,1,4,8,
16,7250,2012,8,1898,4,5,2,123808,5,3,3,8,9,
16,8000,2008,17,1961,3,5,2,104073,4,3,3,8,0,
16,5477,2007,5,1029,4,5,2,101565,5,3,3,4,5,
16,6000,2013,10,1376,3,5,2,194000,5,3,2,7,10,
16,8977,2013,10,1128,4,5,4,171032,5,3,1,6,10,
16,4990,2005,34,1776,3,5,2,151000,5,3,3,8,10,
16,28995,2006,3,2012,5,5,2,24750,5,1,2,13,8,
16,7990,2008,8,1074,4,5,2,137309,5,3,3,10,9,
16,5490,2007,13,2188,4,5,2,140302,5,3,1,5,9,
16,10495,2013,10,1180,4,5,2,101770,5,3,3,8,10,
16,4495,2008,13,861,4,3,2,101770,5,3,3,8,10,
16,4495,2008,34,2322,4,3,2,101770,5,3,3,8,10,
16,14450,2012,34,769,4,3,2,40000,5,3,1,4,9,
16,7100,2010,33,2207,4,3,2,101770,5,3,3,8,10,
16,13995,2014,17,1740,3,5,2,101770,5,3,3,8,10,
16,6377,2008,13,533,4,5,2,135723,5,3,3,12,0,
16,3990,2002,17,1969,4,5,2,133000,5,3,2,8,9,
16,6177,2012,27,571,4,5,2,91173,5,3,1,4,9,
16,24900,2008,10,359,4,6,0,59000,5,3,3,8,10,
16,15890,2015,3,300,5,3,2,68410,5,3,2,4,1,
16,5900,2013,8,1727,4,5,2,141967,5,3,1,5,9,
16,2500,2005,10,1576,3,3,2,101770,5,2,1,2,0,
16,29995,2011,6,2702,4,5,0,124000,5,3,3,8,10,
16,5999,2007,14,2551,4,5,2,109000,5,3,3,8,0,
16,6500,2009,13,2192,4,5,2,146445,5,3,1,5,9,
16,6990,2016,14,1197,4,3,2,121493,5,3,1,2,9,
16,8490,2011,13,2188,4,5,2,161271,5,3,1,5,0,
16,2400,2004,10,443,3,3,2,171678,5,3,1,2,5,
16,7890,2009,3,309,5,5,2,99775,5,3,2,4,1,
16,13995,2010,17,3164,4,5,2,113000,5,3,3,8,10,
16,5000,2007,33,1813,3,3,2,177000,5,3,3,4,1,
16,25995,2002,10,1309,4,5,0,126000,5,3,3,8,10,
16,12999,2009,10,1130,4,5,0,94352,5,3,3,1,10,
16,5000,2007,10,2573,3,3,2,112180,5,2,1,2,9,
16,17995,2013,6,2717,4,5,2,130000,5,3,3,8,10,
16,19495,2016,3,3209,4,5,2,31779,5,3,3,8,0,
16,32999,2013,10,1415,4,5,4,140959,5,3,3,7,0,
16,13900,2004,12,1196,4,6,0,136000,3,3,3,8,6,
16,12900,2003,10,1524,3,6,0,208200,5,3,3,10,10,
16,2500,2003,2,488,2,3,2,91000,5,2,3,8,10,
16,27995,2011,10,1498,4,5,0,80000,5,3,3,8,10,
16,25995,2008,30,223,4,5,0,159000,5,2,3,8,10,
16,18999,2013,10,1471,4,5,2,94945,5,3,3,10,0,
16,11995,2008,30,12,4,5,2,145000,5,3,3,8,10,
16,6995,2004,13,2301,4,5,2,150000,5,3,3,8,10,
16,17995,2009,6,2678,4,5,2,140000,5,3,3,8,10,
16,3690,2003,6,3012,4,5,2,154329,5,3,3,8,5,
16,6000,2007,3,312,3,6,2,126000,5,3,2,4,0,
16,9500,2002,10,1498,3,6,0,101770,5,3,3,7,10,
16,7990,2011,18,2789,4,3,2,104807,5,3,3,8,10,
16,8477,2012,14,1687,4,5,2,127430,5,3,3,4,9,
16,16000,2006,30,109,4,6,2,101770,5,3,3,7,10,
16,15800,2011,17,1739,4,5,2,101770,5,3,3,8,5,
16,8477,2011,11,521,4,5,2,125660,5,3,3,3,9,
16,3995,2006,10,458,4,3,2,125000,5,2,1,2,1,
16,2400,2004,10,443,3,3,2,171678,5,3,1,2,5,
16,11995,2014,35,2249,4,5,0,81210,5,3,3,4,10,
16,5990,2006,6,2915,4,6,2,156219,5,3,3,8,10,
16,2999,2005,10,441,4,3,2,184499,5,3,1,4,10,
16,12495,2015,14,3067,4,3,2,68670,5,3,1,8,0,
16,11995,2014,34,2606,4,5,2,103357,5,3,1,5,0,
16,14995,2015,34,2405,4,3,2,102118,5,3,3,8,8,
16,7499,2013,27,571,4,3,2,93176,5,3,1,4,10,
16,14995,2016,18,2199,4,3,2,38163,5,3,1,4,10,
16,13495,2013,13,2301,4,5,2,122627,5,3,3,8,9,
16,6995,2009,17,2283,4,3,2,96051,5,3,3,8,10,
16,19495,2016,3,3209,4,5,2,41568,5,3,3,8,2,
16,11995,2014,10,1276,4,3,2,75605,5,3,1,8,10,
16,13995,2016,10,1180,4,3,2,109600,5,3,1,8,10,
16,27995,2017,0,2072,4,5,2,76141,5,3,3,8,10,
16,4500,2010,22,138,3,3,2,101770,5,3,1,4,5,
16,6750,2005,33,1813,4,3,2,69000,5,2,3,3,1,
16,6995,2007,13,975,4,3,2,157000,5,3,3,8,1,
16,6295,2006,3,3212,4,5,2,124500,5,3,3,8,0,
16,13995,2012,6,749,4,5,2,72471,5,3,2,12,10,
16,4999,2004,3,182,4,5,2,106999,5,3,2,12,9,
16,6495,2006,3,303,4,5,2,102470,5,3,2,4,1,
16,8400,2013,34,957,4,3,2,101770,5,3,1,4,8,
16,21995,2012,17,3187,4,5,2,87450,5,3,3,8,0,
16,9499,2014,10,1638,4,3,3,78800,5,3,1,4,10,
16,6977,2014,27,571,4,5,2,112025,5,3,1,4,10,
16,3000,2009,18,2444,4,3,2,188388,5,3,1,4,1,
16,8777,2011,3,193,4,5,2,98585,5,3,3,4,0,
16,18900,2000,10,1516,3,6,0,101770,5,3,3,10,6,
16,4750,2007,27,3277,4,5,2,148,5,3,2,8,5,
16,14799,2012,6,626,4,6,2,151777,5,3,3,10,0,
16,2400,2004,10,443,3,3,2,171678,5,3,1,2,5,
16,7700,2010,17,1968,4,5,2,111888,5,3,3,8,1,
16,14995,2013,8,812,4,5,2,49693,5,3,2,12,0,
16,4990,2004,17,1961,4,5,2,101301,5,3,3,8,4,
16,20495,2016,13,2301,4,5,2,78198,5,3,3,8,0,
16,19795,2016,13,975,4,5,2,37771,5,3,3,8,10,
16,6000,2002,6,2680,3,6,2,193700,5,3,3,10,1,
16,6977,2008,13,2185,4,5,2,139244,5,3,3,5,9,
16,6777,2011,27,2453,4,5,2,143325,5,3,3,3,10,
16,13750,2016,26,2238,4,3,2,37269,5,3,3,8,0,
16,5750,2011,13,1546,4,3,2,143819,5,3,1,2,1,
16,4990,1997,6,761,4,5,2,87259,5,3,2,12,8,
16,4500,2004,17,1966,3,5,2,101770,5,3,3,8,2,
0,10500,2016,8,1083,4,5,2,26085,5,3,1,4,10,
0,34000,2019,14,2546,4,5,2,3665,5,3,3,3,8,
0,2195,2002,35,2249,4,5,2,127500,5,3,1,3,10,
16,9900,2006,10,1427,4,5,0,70652,5,3,1,1,10,
16,19999,2012,10,1400,4,5,4,177337,5,3,3,7,0,
16,15900,2006,10,1429,4,5,0,81833,5,3,3,1,8,
16,24999,2012,10,1400,4,5,4,142876,5,3,3,7,10,
16,11900,2006,10,1427,4,5,0,71405,5,3,1,1,10,
16,27999,2015,10,1400,4,5,4,119124,5,3,1,7,10,
16,22900,2012,10,1400,4,5,4,122343,5,3,3,7,10,
0,21500,2005,6,2678,4,6,0,130000,5,3,3,7,5,
16,13999,2007,10,1400,4,5,0,185676,5,3,3,7,0,
16,32900,2011,30,840,4,5,0,186294,5,3,1,1,10,
16,17999,2006,10,1415,4,5,0,130767,5,3,3,7,0,
16,13999,2006,6,2678,4,5,0,87214,5,3,1,1,10,
0,9500,2010,34,769,4,3,2,98987,5,3,1,4,4,
0,12500,2014,34,2322,3,5,2,92500,5,3,1,8,10,
0,3200,2000,33,2207,3,3,2,198000,5,3,3,3,4,
0,2500,2003,26,1165,3,3,2,121701,5,2,3,8,10,
0,6250,2011,34,2322,3,3,2,152500,5,3,1,2,5,
0,15500,2014,8,1113,4,5,2,80022,5,3,1,8,10,
0,23999,2014,17,3191,4,5,2,76942,5,3,3,8,10,
0,11967,2012,13,1548,3,3,2,19514,5,2,1,2,10,
0,18528,2017,22,1049,3,3,2,19048,5,3,3,8,10,
0,19948,2016,13,986,3,3,2,29912,5,1,3,8,10,
0,11333,2010,13,1209,3,3,2,147089,5,3,3,8,10,
0,3750,2004,15,1669,3,5,2,101770,5,3,3,4,0,
0,4900,2005,0,2083,4,5,2,125000,5,3,3,8,4,
0,5600,2012,27,1933,4,5,1,57200,5,3,3,2,9,
0,18399,2015,13,888,4,3,2,28570,5,2,2,12,8,
0,17999,2011,34,2896,3,5,2,92820,5,3,3,7,10,
0,14999,2010,20,1845,3,5,2,69703,5,3,3,4,5,
0,14995,2012,25,950,3,3,2,37855,5,2,3,3,5,
0,4950,2009,28,1376,4,3,2,151000,5,3,1,2,0,
0,21500,2014,10,1376,4,6,2,85816,5,3,3,10,10,
0,11500,2010,10,1328,4,6,2,126231,5,3,3,8,10,
0,6000,2004,11,2651,4,5,2,198000,5,3,3,10,5,
0,26500,2016,17,3177,4,5,2,32455,5,2,3,8,10,
0,2000,2002,22,2348,3,3,2,222220,5,2,1,2,9,
0,26999,2015,6,2680,4,6,2,45137,5,3,3,10,10,
0,6500,2010,35,1759,3,3,2,115342,3,3,1,2,5,
0,9999,2010,10,1553,4,5,2,90132,5,3,3,3,10,
0,20950,2012,34,2877,4,3,2,89000,5,3,3,10,9,
0,16999,2016,10,1180,4,3,2,72886,5,3,3,8,10,
0,6500,2002,34,2125,4,3,2,85000,5,2,2,8,4,
0,5999,2005,7,177,3,6,2,83000,5,3,2,8,8,
0,18999,2012,30,12,4,6,2,83231,5,3,3,10,10,
0,18999,2009,17,3190,4,5,2,98994,5,3,3,8,10,
0,11991,2014,35,1856,4,3,0,57240,5,3,1,4,10,
0,24500,2012,10,1376,4,6,2,77535,5,3,3,10,10,
0,2295,1999,22,2346,4,5,2,130000,5,3,3,8,10,
0,14999,2017,34,769,4,1,2,59467,5,3,1,4,9,
0,2695,2000,13,2185,4,5,2,160000,5,3,3,8,10,
0,8000,2010,33,1934,4,3,2,101770,5,2,3,8,1,
0,14999,2009,10,1376,4,6,2,94164,5,3,3,10,10,
0,11995,2005,6,2731,5,6,2,129000,5,3,3,10,10,
0,19500,2014,10,1376,4,6,2,106012,5,3,3,10,10,
0,14800,2004,8,223,3,5,0,101770,5,3,3,8,0,
0,26500,2007,30,1376,3,5,0,134000,5,3,3,8,10,
0,26500,2015,3,3235,4,6,2,88285,5,3,3,8,10,
0,3650,2001,10,1150,3,6,2,115000,5,3,2,1,10,
0,15999,2012,34,1776,4,5,2,127218,5,3,3,8,10,
0,9995,2014,34,2325,3,3,3,85150,5,3,1,2,3,
0,21999,2016,3,148,3,3,2,31309,5,3,3,4,10,
0,5850,2010,35,2255,3,3,2,107416,5,1,1,4,10,
0,9999,2018,6,2782,3,3,2,14409,5,3,1,2,10,
0,29999,2016,31,1305,3,3,2,19526,5,3,3,8,10,
0,29999,2016,31,1305,3,3,2,23020,5,3,3,8,10,
0,26000,2015,30,12,4,5,0,66358,5,3,3,7,10,
0,19000,2017,13,861,4,5,2,33372,5,3,3,2,10,
0,22000,2017,33,3199,4,5,2,46873,5,2,3,4,1,
0,17000,2017,27,571,4,5,2,7252,5,3,1,4,10,
0,3995,2006,28,2991,3,5,2,138557,5,3,1,8,9,
0,10999,2015,27,571,4,1,2,67901,5,3,1,4,3,
0,13999,2015,7,77,4,5,2,49110,5,3,1,4,3,
0,15999,2019,27,2585,4,3,2,10673,5,3,1,4,3,
0,11999,2016,27,571,4,3,2,64289,5,3,1,4,10,
0,12999,2017,6,2779,4,3,2,24601,5,3,1,2,0,
0,32999,2019,11,521,4,5,2,26114,5,3,3,8,0,
0,19749,2018,34,2405,4,3,2,50017,5,3,3,8,10,
0,20999,2017,13,862,4,1,2,23849,5,2,1,12,0,
0,15999,2017,10,2928,4,5,2,50699,5,3,1,4,0,
0,16999,2015,11,2944,4,3,2,25789,5,3,3,8,3,
0,24999,2017,22,1050,4,3,2,24069,5,3,3,8,3,
0,17999,2019,14,1913,4,1,2,17596,5,3,3,8,10,
0,17999,2019,14,1913,4,1,2,17992,5,3,3,8,0,
0,12999,2018,10,1559,4,1,2,34232,5,3,1,4,3,
0,12999,2016,34,957,4,1,2,46677,5,3,1,4,3,
0,24999,2018,10,3035,4,5,2,35862,5,3,2,5,10,
0,15499,2018,6,2025,4,3,2,34050,5,3,1,4,9,
0,17999,2019,14,1913,4,1,2,16652,5,3,3,8,9,
0,14999,2018,4,1223,4,3,2,27888,5,3,1,8,3,
0,12999,2015,35,1874,4,1,0,61982,5,3,1,4,9,
0,12999,2015,7,77,4,5,2,60518,5,3,1,4,3,
0,4995,2006,22,278,3,3,2,156820,5,2,1,5,8,
0,2995,2005,13,2301,4,5,2,200000,5,3,3,8,10,
0,15999,2018,27,571,4,3,2,38378,5,3,1,4,3,
0,14499,2016,6,3051,4,3,2,33998,5,3,3,8,3,
0,14499,2018,14,1197,4,3,2,26496,5,3,1,4,3,
0,11999,2017,14,1197,4,3,2,42707,5,3,1,4,3,
0,26999,2018,17,1730,4,5,2,39908,5,3,3,8,8,
0,17499,2017,10,1638,4,1,2,37179,5,3,3,4,0,
0,15999,2018,6,2025,4,3,2,20065,5,3,1,4,3,
0,20999,2018,33,1934,4,3,2,9197,5,3,3,4,3,
0,13999,2018,27,571,4,3,2,33836,5,3,1,4,9,
0,11499,2015,10,1638,4,1,2,40700,5,3,1,4,3,
0,22999,2019,17,929,4,1,2,32623,5,3,3,8,3,
0,21499,2019,17,929,4,1,2,28314,5,3,3,8,9,
0,16999,2019,26,2238,4,3,2,22391,5,3,3,8,8,
0,21499,2017,33,2207,4,3,2,37899,5,3,3,8,3,
0,25999,2019,33,3199,4,1,2,6929,5,2,3,4,10,
0,22999,2018,33,3199,4,1,2,36823,5,2,3,4,10,
0,16999,2019,27,2463,4,1,2,28228,5,3,3,8,9,
0,16999,2014,10,1180,4,5,2,54436,5,3,3,8,9,
0,2495,1998,8,1722,4,5,2,145000,5,3,1,6,10,
0,6495,2008,20,2495,3,5,2,222981,5,3,3,8,5,
0,2295,2000,34,2761,4,5,2,140000,5,3,1,12,10,
0,4995,2008,14,2765,4,3,2,190000,5,2,1,4,4,
0,6995,2008,13,871,4,3,2,128451,5,3,1,4,0,
0,7995,2005,10,1376,4,6,2,158856,5,3,3,7,2,
0,21995,2017,10,1557,4,5,2,35508,5,3,3,8,10,
0,2995,2006,7,2247,3,5,2,186921,5,3,1,3,1,
0,33500,2016,3,3230,4,5,2,50605,5,3,3,8,10,
0,19999,2014,11,3293,4,6,2,94159,5,3,3,8,10,
0,11995,2004,6,2730,4,6,0,215000,5,3,3,7,10,
0,7995,2008,6,2678,3,5,2,146000,5,3,2,7,10,
0,13999,2013,2,483,3,3,0,50318,5,1,1,3,9,
0,9999,2011,2,483,3,3,0,83469,5,1,1,3,10,
0,10857,2017,18,2447,3,3,2,9877,5,2,1,4,10,
0,18528,2017,22,1049,3,3,2,19048,5,3,3,8,10,
0,8999,2007,3,282,3,5,2,63553,5,3,2,4,0,
0,19441,2017,27,1907,3,3,2,22492,5,1,3,8,10,
0,11967,2012,13,1548,3,3,2,19514,5,2,1,2,10,
0,15999,2012,3,281,3,3,2,54040,5,3,3,4,10,
0,27999,2015,2,2367,3,5,2,38883,5,3,3,8,10,
0,5888,2013,14,1198,3,3,2,126000,5,3,1,4,10,
0,20585,2019,10,1292,4,3,2,13277,5,3,3,8,10,
0,18997,2011,17,1742,4,5,2,73000,5,3,3,8,10,
0,14257,2010,0,2082,4,5,2,122321,5,3,3,8,10,
0,16248,2018,35,1717,4,3,2,19782,5,3,3,3,10,
0,11945,2018,27,2597,4,3,2,43745,5,3,1,4,10,
0,14909,2016,10,1643,4,3,2,19876,5,3,1,4,10,
0,15994,2018,10,1179,4,2,2,27118,5,3,1,8,10,
0,12598,2016,10,1563,4,3,2,19925,5,3,1,2,10,
0,5995,2009,13,983,4,3,2,187911,5,3,3,8,10,
0,20994,2014,30,60,4,6,2,74410,5,3,3,8,10,
0,2500,2007,10,1560,3,5,2,170000,5,2,3,2,9,
0,14744,2016,10,717,4,3,3,31768,5,3,1,2,10,
0,1900,1996,10,1304,4,3,2,101770,5,3,1,4,10,
0,29945,2017,14,2553,4,5,2,20477,5,3,3,8,10,
0,14999,2018,8,1727,4,5,2,43815,5,3,1,8,10,
0,22448,2017,10,1194,4,3,2,42030,5,3,3,8,10,
0,30755,2017,10,1395,4,6,2,32092,5,3,3,8,10,
0,14400,2018,10,1563,4,2,2,48,5,2,1,4,10,
0,8991,2013,6,1004,4,3,2,90076,5,3,1,4,9,
0,17216,2018,27,2457,4,3,2,44798,5,3,3,8,10,
0,7959,2008,13,546,4,5,2,131913,5,3,1,4,10,
0,5997,2012,27,1933,4,5,1,58680,5,2,1,2,10,
0,15617,2017,8,1727,4,5,2,37923,5,3,1,8,10,
0,29995,2015,23,2010,4,5,2,29548,5,3,3,8,10,
0,29695,2017,10,1395,4,6,2,30828,5,3,3,8,10,
0,15995,2011,10,1395,4,5,2,119775,5,3,3,8,10,
0,10889,2014,10,719,4,3,3,73347,5,3,1,2,10,
0,29990,2018,17,3171,4,5,2,19430,5,3,3,8,10,
0,26995,2017,27,2980,4,6,0,14814,5,3,2,8,10,
0,30994,2016,10,1561,4,3,2,14795,5,2,3,2,10,
0,3998,2003,4,1959,4,5,2,138968,5,3,1,4,10,
0,22990,2017,34,2333,4,3,3,23958,5,3,1,2,10,
0,25791,2018,10,1188,4,3,2,12252,5,3,3,8,10,
0,16449,2017,10,1648,4,3,2,30586,5,3,1,4,10,
0,19995,2019,10,1285,4,3,2,15972,5,3,3,8,10,
0,25968,2018,10,1342,4,5,2,44743,5,3,3,8,10,
0,19318,2018,10,1179,4,3,2,7748,5,3,3,8,10,
0,10456,2016,35,1857,4,3,2,68545,5,3,1,4,10,
0,6299,2011,3,197,4,5,2,98000,5,3,3,8,10,
0,3800,2002,13,866,4,3,2,161000,5,3,3,4,9,
0,2800,2004,14,529,4,3,2,135000,5,3,3,4,0,
0,5995,2006,35,1880,4,3,0,139850,5,2,1,4,9,
0,1500,1997,6,2852,3,6,2,101770,5,3,3,8,10,
0,34000,2019,14,2546,4,5,2,3665,5,3,3,3,8,
0,9995,2019,10,1536,4,3,2,545,3,3,1,4,10,
0,13750,2015,33,1942,4,3,2,28780,3,3,3,4,10,
0,4600,2005,33,2207,4,3,2,187000,5,2,3,8,10,
0,17500,2019,27,2465,4,5,2,23025,5,3,3,2,0,
0,2800,2001,10,85,4,5,2,203000,5,3,1,8,10,
0,31000,2017,30,12,4,5,2,51649,5,3,3,7,0,
0,5888,2013,14,1198,3,3,2,126000,5,3,1,4,10,
0,19441,2017,27,1907,3,3,2,22492,5,1,3,8,10,
0,15876,2015,27,582,3,5,2,31860,5,1,1,4,10,
0,7888,2007,13,866,3,3,2,76591,5,3,1,12,10,
0,15850,2013,34,3131,4,3,2,61310,5,3,3,3,10,
0,22441,2014,11,2638,3,6,4,87235,5,3,3,7,8,
0,12968,2013,14,2547,3,3,2,82403,5,3,3,8,1,
0,21900,2014,20,1756,3,5,2,36700,3,3,3,4,0,
0,10850,2017,14,2778,3,3,2,23600,3,3,1,4,8,
0,15998,2016,14,3072,3,3,2,34318,5,3,3,8,0,
0,14958,2017,14,1205,3,3,2,14395,5,3,1,4,9,
0,13991,2016,14,3126,3,3,2,20560,5,2,1,12,10,
0,14441,2018,27,577,3,3,2,20640,5,1,1,4,9,
0,29441,2014,34,3079,3,6,4,59301,5,3,3,8,2,
0,13296,2016,34,962,3,3,2,29199,5,1,1,4,5,
0,11721,2016,34,959,3,3,2,45602,5,1,1,4,8,
0,16995,2019,14,1914,3,3,2,21310,5,3,3,8,1,
0,21221,2011,17,3177,3,5,2,46574,5,3,3,8,0,
0,6450,2012,35,2256,3,4,2,58200,3,2,1,4,9,
0,26998,2011,30,120,3,6,2,94500,5,3,3,7,9,
0,34998,2017,34,266,3,5,2,29233,5,3,3,8,10,
0,19443,2018,33,1583,3,3,2,24979,5,1,3,8,5,
0,8850,2012,33,1940,3,3,2,62500,3,3,3,4,2,
0,11914,2015,14,2777,3,3,2,78993,5,3,1,4,6,
0,9993,2013,14,2766,3,3,2,47547,5,3,1,4,10,
0,19873,2016,27,1635,3,5,2,40321,5,1,3,7,9,
0,21444,2012,30,51,3,6,2,66090,5,3,3,7,1,
0,12541,2015,18,2202,3,3,4,53227,5,3,1,4,0,
0,20443,2017,33,993,3,3,2,57289,5,1,3,8,5,
0,13450,2017,13,564,3,3,2,43000,3,3,1,4,9,
0,18633,2016,22,1055,3,3,2,18673,5,3,3,8,2,
0,12454,2006,20,1999,3,6,2,65089,5,3,2,4,10,
0,10574,2015,14,3126,3,3,2,60708,5,2,1,12,0,
0,6643,2009,34,959,3,3,2,112173,5,1,1,4,10,
